text_bem,text_en,score
"awe tom tom tom tom tapali efyo mbwatapo, tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>",I won't take anything from Tom.,0.9410773147272592
Bushe nibani abashile mwibumba?,Who has left the group?,0.8273306980121706
Imishishi sha kwa Tom shali lamba kabili tashafwele bwino bwino.,Tom's hair was unkempt and filthy.,0.7818489231529647
Icinama nacitwala kucipatala.,The body has been transported to the hospital.,0.7767753022482803
Tom aleya ku Germany mu business mu mwenshi wa August.,Tom is going on a business trip to Germany in August.,0.8592522855100113
Ala uku kuntu kusuma saana.,This is so beautiful!,0.7907561661002647
"Nangula pakati kabushiku, abana bacili mu muulu.","Despite it being midnight, the children are still up.",0.7713327480790948
Bushe finshi wingatemwa ukucita na Tom?,What would you like to do with Tom?,0.8217746561057823
Tom aleya mukulemba inkalata.,Tom is going to write a letter.,0.8317863238338886
Bushe nibanani bakweba ati Tom nafwa?,Who told you that Tom is dead?,0.8147060615312459
Bushe naumona ifyo amwene Tom?,Did you see what Tom saw?,0.9334688773957814
Iofeshi lya kwa Tom twalipenta.,We painted Tom's office.,0.8100883330335117
Ninshi nikwisa uleya? Apa ufwile wikala fye pa ng'anda.,Where are you going? You are supposed to be at home now.,0.8227305852657189
Mary acilomba Tom ukuti amulolele panse yesukulu.,Mary asked Tom to wait for her outside school.,0.7928181027318335
Tom nasombola bwino sana ama apple uno mwaka.,Tom had a good harvest of apples this year.,0.7729916989229185
Talemoneka kwati alitemwa ukusekwa.,He dislikes being ridiculed.,0.8196616544256239
Ici icitabo cafumine mu 1689.,This book was published in 1689.,0.779713972884349
Ing'anda ili iyashungulukwa na icibumba ca mabwe.,The house is surrounded by a stone wall.,0.7789797532873585
Tom aleelemba inkalata kuli Mary.,Tom is writing Mary a letter.,0.7881209683566687
Tom alesambilisha icingeleshi ukubomfya Skype.,Tom teaches English using Skype.,0.7977487855499868
Tom talefwaya ukulya ifili fyonse.,Tom doesn't want to eat anything.,0.806953978331985
Pakubala nafilwa na ukumfwa ifyo alelanda.,First I didn't understand what he was saying.,0.7864435167653075
Tom alembela inkashi yakwe inkalata.,Tom wrote a letter to his sister.,0.793456523448734
Bushe Tom ali kuncito?,Is Tom at work?,0.8161762130223398
Tom alefwaya ukuba umubomfi wabantu aba pusana pusana.,Tom wants to become a welfare worker.,0.7997648732268284
Ulu lupwa lusuma saana.,This is a beautiful family.,0.7866142096609418
"Abantu abaishiba ukulanda indimi ishingi ukucila pali shibili, beta ukuti poliglotte.",People who can speak more than two languages are called polyglots.,0.771591055964868
Bushe kateka wacaalo ca USA ulekonkamo ninani?,Who will be the next US president?,0.7818489231529647
Nshaishibe ukweba ati balanda icingeleshi.,I didn't know that they speak English.,0.8218281579851482
Yaciba ayengi saana kuli Tom ukukwanisha.,It became too much for Tom to handle.,0.7838147369910692
Bushe Tom mutemwikwa wakwe?,Is Tom her boyfriend?,0.8734087947195621
Tom talefwaya ukuya panse umulandu wanshinta mbaya.,Tom didn't want to go out because of bad weather.,0.7840839547273002
Tom tali pa citunshi-tunshi ca pa bunkolanya.,Tom isn't online yet.,0.790003602474234
Ubulendo bwa kwa Tom mumpili tabwapwilile bwino.,Tom's trip into the mountains didn't end well.,0.8551226135272794
Tom aleya ku Cyprus ku mulungu uleisa.,Tom is leaving for Cyprus this weekend.,0.7887509288536177
Bushe uleya mukubombela Tom?,Are you going to work for Tom?,0.7707805560301584
Bushe ninshi Tom alebutuka?,What is Tom running away from?,0.8003899360518267
Naipusha nga napwisha ukulya.,I asked her if lunch was finished.,0.8135718648102949
Bushe nkamumonapo nafuti?,Will I see her again?,0.8450500952695602
Nalibomba mubanki.,I worked in a bank.,0.7849089933174916
Tacilaumfwikisha ifyo alelanda.,You couldn't understand what he was saying.,0.8173363769125646
Mwilabako no kushita umukaka.,Don't forget to buy some milk.,0.7783860599167008
"Bushe finshi ulefwaya ukufikilisha, Tom?","What are you trying to achieve, Tom?",0.7736694433904877
Tom teti asumine ukweba ati nabamucimfya.,Tom couldn't accept his defeat.,0.7793442159224698
We ncende ulawama we!,What a beautiful scenery!,0.85841358154002
Emese ekala mu calo ca Hungary.,Emese lives in Hungary.,0.9224298391920056
"Panshi tapalemoneka napabomba, palemoneka apauma.",The ground isn’t wet. It is dry.,0.7974641810505506
Ubu ubusanso bwacitike pamulandu wakubulwa kwa kwa Tom.,The accident happened because of Tom's carelessness.,0.7813668477752371
Tom alaamba ukufunda uyu mwenshi uleisa.,Tom starts teaching next month.,0.7992183481625332
Tom nabika nenkoloko pantanshi.,Tom has set the clock forward.,0.8049505458022057
Abalumendo nabo balalila.,Boys cry too.,0.8140535152146052
nomba tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom,I don't want to share anything with Tom.,0.9641296121076998
Tom nalwala nakabili.,Tom fell ill again.,0.8300417345419147
Bushe Tom acili mucimbusu?,Is Tom still on the toilet?,0.8538431087484667
Bushe nawishiba uko Tom ekala?,Do you know Tom's whereabouts?,0.8555959560196809
Tom alebomba mwibala ilyo Mary alepanga ifyakulya.,Tom was working in the garden while Mary was making lunch.,0.8140156694252981
Iwe tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom being<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>,You are just provoking Tom.,0.9281852662356752
Inshita yakwa Tom naifika.,Tom's time is up.,0.8781983387585107
"Abantu bamo balitemwa umwangashi uwakashika, bambi tamuli iyo.","Some people like red wine, others do not.",0.7750518461390544
Awe kwena tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom booka bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom bom,You cannot take Tom seriously.,0.8459996541983438
Ifyakulya nafifula.,There is enough food.,0.7821883396616309
Naletamba amafilimu yandi yonse.,I watched all my movies.,0.8339009697338655
Elo tom alitemwa ukusakamana ifinama.,Tom likes caring for animals.,0.781594460341533
Awe kwena tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>,Tom must attend to you.,0.9317043402712112
"Awe kwena ine nshilemoneka nga ulefwaya uku submit kuli Tom, tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom",I am not going to submit to Tom.,0.8875732395660956
Tom alemona kwati bonse bafwile ukumukonka.,Tom thinks that everybody has to obey him.,0.77766079676658
Bushe waliya ku sukulu mailo?,Did you go to the school yesterday?,0.9138508628179948
Bushe nibanani baitile Tom mukubomba?,Who recalled Tom to work?,0.7869162829174173
Tom talefwaya ukuposa inshita.,Tom didn't want to waste his time.,0.7754278859961058
Ici cimpupu cilepilibula ukupwa kwa lusuba.,This storm means the end of hot weather.,0.7788958573291238
Uyu tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone tomone te<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>,It's a routine for Tom.,0.8709387781503781
Nacilalwala icakuti teti nkwanishe ukwisa kuncende yenu.,"I was ill, so I couldn't come to your place.",0.8368206089888602
Bushe ni nshita nshi uleya mukweba Tom icishinka?,When are you going to tell Tom the truth?,0.7860047772968805
Tom alesambilisha icingeleshi pa bunkolanya.,Tom teaches English online.,0.8733113322813846
Ishitima lilefika pacitesheni.,A train is arriving at the station.,0.934837265439304
Bushe nibanani bambi abaliko ukufumyakofye kuli Tom?,Who else was there apart from Tom?,0.8446581901258438
Ukulota kulalenga umuntu akwate ubumi ubusuma.,Dreams help to live better.,0.7816453462775005
Bushe nibanani bambi abakwete ubwafya na Tom?,Who else has problems with Tom?,0.8404413361000395
Bushe ili ishitima lilemoneka litali ukufika kunshiku shi?,What is the length of this train?,0.8249014760440855
Naiputwila umukate umo elo wapona panshi.,I cut myself a slice of bread and it fell on the floor.,0.7717704854168642
awe tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy nefyo tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy tomy te<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>,Tom is very touchy about criticism.,0.8722155022485462
Naicena kukuboko kwakukuso.,He injured his left hand.,0.7833774640608182
Bushe nibanani beminine kuntanshi ya kwa Tom?,Who is standing in front of Tom?,0.8752303044135893
Bushe nibanani baiswile umulilo?,Who opened the fire?,0.9074035778873168
Abantu bali pamuulu wamunyololo wafyakulya.,Human beings are at the top of the food chain.,0.8848202212720604
Mulandu nshi taulefwaila ukulanda na Tom?,Why don't you want to talk with Tom?,0.8064049317951956
Bushe nibanani balelolela uko Tom aali?,Who is waiting for Tom?,0.7728562074718618
Tom afwalile ukushitisha impanga yakwe pantu takwete ifyakulya ifyaku shitilamo.,Tom had to sell his sheep because he didn't have enough feed for them.,0.7815833960880569
Balanda ati namwipaya umulume wakwe.,She is said to have killed her husband.,0.8224436861415867
awe tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tom tomosha tom tom tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha tomosha,I won't make it easier for Tom.,0.8984423894074804
